current_final_score,score_last_week,score_two_weeks_ago,score_change_7d,score_change_14d,assignments_submitted,assignments_total,submission_rate,days_since_last_grade,class_average,score_vs_class_avg,is_at_risk
89.18,85.94,84.27,3.24,4.92,4,6,0.6667,1,77.26,11.92,0
94.71,82.96,100.0,11.75,-5.68,8,9,0.8889,4,72.75,21.97,0
94.67,92.02,78.41,2.65,16.27,5,5,1.0,0,71.18,23.49,0
33.82,29.68,30.59,4.14,3.23,2,7,0.2857,19,56.68,-22.86,1
83.75,79.01,86.67,4.74,-2.92,4,5,0.8,4,67.6,16.15,0
78.22,81.16,70.43,-2.94,7.79,8,8,1.0,4,72.26,5.97,0
52.06,57.13,34.62,-5.08,17.44,5,5,1.0,3,55.55,-3.5,0
62.02,58.9,66.86,3.11,-4.84,5,6,0.8333,1,72.16,-10.14,0
48.66,46.54,62.03,2.12,-13.37,7,11,0.6364,19,57.14,-8.48,1
63.38,67.32,72.27,-3.94,-8.88,9,10,0.9,3,74.77,-11.38,0
22.4,29.75,21.05,-7.35,1.35,5,10,0.5,16,58.43,-36.03,1
22.69,18.72,31.74,3.97,-9.05,1,4,0.25,20,68.63,-45.94,1
76.45,73.86,78.58,2.59,-2.13,6,9,0.6667,3,57.96,18.49,0
67.46,66.89,50.18,0.57,17.28,10,10,1.0,6,68.38,-0.92,0
62.75,63.17,55.5,-0.42,7.25,10,14,0.7143,5,69.55,-6.8,0
68.53,67.26,62.6,1.27,5.93,3,4,0.75,3,75.97,-7.44,0
86.52,95.11,87.22,-8.59,-0.7,3,3,1.0,5,77.09,9.42,0
74.55,81.52,56.11,-6.97,18.44,11,14,0.7857,5,58.75,15.81,0
65.96,56.33,59.16,9.62,6.79,6,7,0.8571,2,75.29,-9.33,0
61.61,75.67,52.9,-14.07,8.71,3,5,0.6,4,74.4,-12.8,0
65.95,55.57,80.86,10.38,-14.91,3,3,1.0,6,73.89,-7.94,0
66.63,64.86,58.32,1.78,8.32,12,14,0.8571,4,72.38,-5.75,0
62.44,54.45,68.86,7.99,-6.42,8,14,0.5714,2,74.23,-11.79,0
91.03,90.31,84.41,0.72,6.62,7,13,0.5385,5,68.67,22.36,0
77.17,83.72,80.43,-6.55,-3.26,8,8,1.0,4,78.02,-0.85,0
85.65,95.52,82.48,-9.87,3.18,4,8,0.5,0,60.08,25.57,1
26.0,26.13,22.56,-0.13,3.44,0,6,0.0,28,67.79,-41.79,1
59.25,65.96,50.0,-6.7,9.25,2,3,0.6667,1,57.59,1.66,0
65.07,60.02,78.26,5.05,-13.19,9,12,0.75,4,71.14,-6.06,0
51.98,50.83,44.63,1.15,7.35,12,13,0.9231,0,66.8,-14.82,0
69.91,72.26,69.63,-2.35,0.28,2,3,0.6667,4,59.72,10.2,0
53.16,40.78,57.16,12.38,-4.0,13,13,1.0,5,76.76,-23.6,0
54.03,54.46,44.16,-0.43,9.87,4,4,1.0,2,76.64,-22.61,0
20.45,22.18,28.7,-1.73,-8.25,4,7,0.5714,22,75.05,-54.6,1
83.4,97.06,85.52,-13.66,-2.12,8,9,0.8889,3,60.64,22.76,0
51.34,51.1,43.73,0.24,7.61,4,6,0.6667,1,56.92,-5.58,0
82.16,96.03,88.14,-13.87,-5.99,4,6,0.6667,1,68.87,13.29,0
35.65,23.93,22.72,11.73,12.93,2,9,0.2222,10,66.43,-30.77,1
78.46,90.04,79.31,-11.58,-0.86,7,7,1.0,6,55.67,22.79,0
52.77,51.25,65.92,1.52,-13.15,9,12,0.75,4,56.75,-3.98,0
77.98,75.44,83.62,2.54,-5.63,2,4,0.5,2,66.72,11.26,0
94.24,87.91,96.62,6.33,-2.38,11,12,0.9167,0,69.92,24.31,0
51.71,37.07,48.7,14.64,3.01,2,3,0.6667,1,66.71,-15.0,0
66.43,68.69,63.82,-2.26,2.61,6,7,0.8571,2,61.73,4.7,0
84.11,73.92,91.09,10.19,-6.98,6,10,0.6,4,55.88,28.23,0
33.07,32.06,40.45,1.01,-7.38,0,12,0.0,23,67.6,-34.52,1
61.88,70.78,55.73,-8.9,6.15,8,8,1.0,6,62.88,-1.0,0
65.85,66.28,76.55,-0.42,-10.7,3,5,0.6,2,59.9,5.95,0
87.73,92.73,77.07,-5.0,10.66,6,9,0.6667,6,57.12,30.61,0
86.85,75.89,67.66,10.96,19.19,10,11,0.9091,3,74.37,12.48,0
50.51,55.26,32.48,-4.76,18.03,4,4,1.0,0,68.79,-18.29,0
53.53,59.32,61.65,-5.8,-8.12,6,11,0.5455,2,75.45,-21.93,0
59.71,46.91,53.02,12.79,6.69,4,6,0.6667,6,65.19,-5.48,0
25.51,24.39,38.47,1.12,-12.97,12,14,0.8571,15,68.39,-42.88,1
52.79,37.51,35.67,15.28,17.12,7,10,0.7,6,59.81,-7.02,0
90.07,97.1,72.77,-7.03,17.3,7,11,0.6364,3,56.19,33.88,0
32.21,29.5,44.02,2.71,-11.81,3,7,0.4286,23,79.95,-47.74,1
96.16,87.86,100.0,8.31,-4.09,3,3,1.0,6,58.9,37.27,0
48.28,43.44,54.73,4.84,-6.45,2,6,0.3333,10,69.57,-21.29,1
79.31,78.99,77.88,0.31,1.43,8,13,0.6154,0,69.14,10.17,0
37.46,31.51,32.96,5.95,4.51,11,11,1.0,29,59.56,-22.1,1
61.22,70.88,48.57,-9.66,12.65,5,8,0.625,0,74.52,-13.3,0
57.4,63.88,62.19,-6.47,-4.79,5,7,0.7143,1,76.2,-18.8,0
71.56,61.53,69.04,10.03,2.51,1,3,0.3333,5,67.01,4.55,0
66.53,73.59,50.3,-7.06,16.23,3,3,1.0,1,63.15,3.38,0
93.22,89.82,100.0,3.4,-12.71,7,13,0.5385,3,60.71,32.51,0
81.38,80.33,88.55,1.05,-7.17,3,4,0.75,1,56.69,24.69,0
83.54,81.46,86.91,2.08,-3.37,3,5,0.6,0,64.52,19.02,0
73.29,80.05,58.67,-6.76,14.61,5,6,0.8333,2,60.68,12.61,0
80.93,85.12,81.11,-4.19,-0.19,1,3,0.3333,0,77.82,3.1,0
65.63,77.22,74.73,-11.59,-9.1,6,9,0.6667,5,55.78,9.85,0
24.97,29.86,3.75,-4.9,21.21,5,12,0.4167,26,71.11,-46.14,1
68.3,65.17,54.13,3.13,14.18,6,9,0.6667,0,62.98,5.33,0
52.36,53.26,41.24,-0.9,11.12,3,5,0.6,4,66.84,-14.48,0
63.45,60.82,53.2,2.63,10.24,2,3,0.6667,2,73.01,-9.56,0
59.62,61.6,52.43,-1.97,7.19,6,11,0.5455,2,77.56,-17.94,0
84.41,84.97,87.86,-0.56,-3.46,4,7,0.5714,0,75.65,8.76,0
88.81,89.63,80.95,-0.81,7.86,7,12,0.5833,4,67.2,21.62,0
24.09,15.36,24.14,8.73,-0.05,6,9,0.6667,5,65.92,-41.83,1
58.53,71.47,53.71,-12.95,4.82,5,9,0.5556,1,77.07,-18.55,1
83.22,86.97,78.68,-3.75,4.54,4,6,0.6667,0,58.26,24.96,0
87.98,93.38,67.12,-5.41,20.85,8,9,0.8889,3,69.13,18.85,0
53.31,55.8,46.26,-2.49,7.05,1,3,0.3333,2,77.01,-23.7,0
50.36,60.01,63.28,-9.64,-12.92,10,13,0.7692,2,72.52,-22.15,0
50.18,49.87,62.46,0.31,-12.28,3,6,0.5,6,63.52,-13.34,0
64.95,76.87,73.66,-11.92,-8.72,7,10,0.7,0,69.32,-4.37,0
51.3,55.33,57.11,-4.03,-5.81,11,12,0.9167,3,72.57,-21.27,0
68.1,60.22,83.92,7.87,-15.82,9,9,1.0,3,69.08,-0.99,0
42.85,50.92,41.71,-8.07,1.13,3,5,0.6,10,68.66,-25.82,1
58.79,66.65,53.98,-7.86,4.82,6,11,0.5455,5,73.06,-14.27,0
90.97,92.31,97.0,-1.34,-6.03,5,5,1.0,0,72.64,18.33,0
86.08,90.53,63.87,-4.45,22.21,4,7,0.5714,6,77.23,8.84,0
22.56,16.92,20.38,5.64,2.17,0,3,0.0,12,74.15,-51.59,1
72.98,76.51,81.86,-3.53,-8.88,6,11,0.5455,6,73.11,-0.13,0
54.15,55.09,59.67,-0.94,-5.52,3,6,0.5,1,79.79,-25.63,0
83.98,87.92,76.96,-3.94,7.02,4,4,1.0,6,68.19,15.8,0
54.2,50.18,51.66,4.02,2.54,6,7,0.8571,1,60.2,-6.0,0
39.13,33.11,49.95,6.02,-10.82,3,6,0.5,27,73.65,-34.52,1
80.89,81.13,67.02,-0.24,13.88,3,3,1.0,6,56.57,24.33,0
88.63,97.67,87.17,-9.04,1.46,6,7,0.8571,5,78.22,10.41,0
55.82,50.47,46.77,5.34,9.05,9,9,1.0,2,59.9,-4.08,0
40.15,27.81,44.85,12.34,-4.71,10,14,0.7143,22,78.56,-38.41,1
59.91,65.76,58.63,-5.85,1.28,3,6,0.5,4,66.39,-6.49,0
20.45,24.31,18.84,-3.86,1.61,8,11,0.7273,6,65.64,-45.19,1
30.37,19.03,21.97,11.34,8.4,2,12,0.1667,14,57.81,-27.44,1
21.55,10.52,18.35,11.03,3.19,4,4,1.0,29,66.92,-45.38,1
84.44,79.38,65.61,5.06,18.83,5,8,0.625,0,68.45,15.99,0
72.18,65.62,97.13,6.56,-24.95,11,14,0.7857,1,75.14,-2.96,0
72.24,66.31,88.22,5.92,-15.98,4,5,0.8,4,65.71,6.53,0
96.93,100.0,79.98,-5.3,16.94,11,14,0.7857,3,70.84,26.09,0
34.17,40.76,28.11,-6.58,6.06,2,3,0.6667,23,75.23,-41.06,1
59.37,54.83,66.62,4.54,-7.26,8,13,0.6154,5,61.3,-1.93,0
97.19,100.0,100.0,-3.94,-13.56,3,3,1.0,5,67.25,29.94,0
83.35,82.25,70.15,1.1,13.2,2,4,0.5,1,66.56,16.8,0
68.81,58.6,79.78,10.21,-10.97,6,11,0.5455,4,75.33,-6.52,0
78.16,79.67,72.32,-1.51,5.84,5,5,1.0,6,59.06,19.1,0
72.28,79.08,69.03,-6.8,3.25,6,10,0.6,2,68.74,3.54,0
62.92,70.76,53.33,-7.84,9.59,8,13,0.6154,2,68.72,-5.79,0
37.54,40.22,35.48,-2.68,2.07,5,12,0.4167,22,65.81,-28.27,1
52.13,44.75,30.1,7.37,22.02,7,7,1.0,0,55.87,-3.74,0
78.6,81.79,78.44,-3.19,0.16,2,3,0.6667,3,64.04,14.56,0
69.28,69.46,75.8,-0.18,-6.52,3,3,1.0,6,56.21,13.07,0
58.83,66.5,74.28,-7.68,-15.45,7,12,0.5833,1,64.08,-5.25,1
86.05,91.07,100.0,-5.02,-18.66,12,12,1.0,3,72.62,13.43,0
79.38,78.12,81.59,1.26,-2.21,4,5,0.8,6,55.95,23.43,0
89.64,95.37,100.0,-5.73,-15.41,8,11,0.7273,3,71.63,18.01,0
55.62,52.94,73.5,2.68,-17.89,4,6,0.6667,5,59.53,-3.91,1
79.56,89.22,76.28,-9.66,3.28,6,9,0.6667,6,56.2,23.36,0
93.72,98.19,96.59,-4.47,-2.87,6,6,1.0,6,55.83,37.89,0
54.75,61.48,46.46,-6.73,8.29,8,11,0.7273,6,73.04,-18.29,0
87.88,95.27,95.91,-7.39,-8.03,6,9,0.6667,6,62.13,25.75,0
83.16,79.92,96.3,3.24,-13.14,4,4,1.0,5,58.29,24.87,0
37.29,34.22,53.95,3.07,-16.66,1,13,0.0769,27,58.53,-21.24,1
92.52,95.03,95.39,-2.51,-2.87,2,4,0.5,6,71.61,20.92,0
84.87,89.87,70.0,-4.99,14.88,3,3,1.0,1,59.81,25.07,0
50.38,48.27,36.62,2.11,13.76,7,7,1.0,2,75.32,-24.94,0
86.51,89.05,90.59,-2.54,-4.07,4,6,0.6667,3,66.31,20.2,0
48.09,42.71,46.63,5.38,1.46,2,9,0.2222,24,60.43,-12.34,1
79.0,86.64,89.15,-7.63,-10.15,4,5,0.8,2,74.34,4.67,0
35.55,32.48,45.73,3.06,-10.18,8,9,0.8889,28,65.02,-29.47,1
24.03,21.24,25.88,2.79,-1.85,1,5,0.2,16,69.7,-45.67,1
77.06,84.77,88.73,-7.71,-11.67,13,14,0.9286,2,75.76,1.3,0
70.11,76.66,56.53,-6.55,13.58,3,6,0.5,2,67.57,2.54,0
58.66,63.3,52.13,-4.63,6.53,4,4,1.0,6,67.8,-9.13,0
51.79,44.75,51.78,7.04,0.01,4,7,0.5714,4,73.43,-21.64,0
55.97,69.77,50.12,-13.8,5.85,10,13,0.7692,1,60.82,-4.85,0
60.62,62.56,63.29,-1.94,-2.67,2,3,0.6667,6,60.11,0.51,0
52.66,48.09,45.94,4.57,6.72,11,11,1.0,3,65.2,-12.55,0
77.64,74.49,71.58,3.14,6.06,10,10,1.0,4,62.27,15.37,0
76.41,82.71,86.5,-6.3,-10.09,7,11,0.6364,2,63.23,13.18,0
51.88,47.47,55.16,4.41,-3.28,3,5,0.6,0,61.41,-9.53,0
68.25,57.75,62.59,10.5,5.65,10,14,0.7143,4,69.73,-1.49,0
29.08,38.45,26.33,-9.37,2.75,5,8,0.625,17,74.3,-45.22,1
55.56,63.04,66.98,-7.48,-11.42,8,11,0.7273,1,57.1,-1.55,0
22.83,26.25,6.1,-3.43,16.73,4,4,1.0,25,66.08,-43.25,1
62.71,57.54,79.0,5.16,-16.29,5,8,0.625,3,64.68,-1.97,1
34.09,35.46,29.46,-1.37,4.63,3,7,0.4286,26,59.44,-25.35,1
43.01,40.69,21.16,2.32,21.85,6,8,0.75,26,72.89,-29.88,1
74.99,74.85,82.96,0.14,-7.97,9,14,0.6429,1,55.19,19.8,0
84.42,82.02,82.0,2.4,2.42,3,3,1.0,6,60.64,23.78,0
75.47,79.18,81.26,-3.71,-5.79,12,13,0.9231,1,64.5,10.97,0
31.73,30.41,46.06,1.32,-14.34,0,11,0.0,18,79.83,-48.1,1
73.5,77.46,70.17,-3.96,3.32,6,10,0.6,2,67.63,5.86,0
85.8,82.52,89.38,3.28,-3.59,5,8,0.625,6,56.69,29.11,0
91.82,87.98,86.47,3.84,5.35,5,6,0.8333,1,69.61,22.21,0
55.26,57.42,45.92,-2.16,9.34,8,10,0.8,2,58.79,-3.53,0
86.69,85.73,70.54,0.96,16.15,2,4,0.5,0,73.13,13.57,0
26.11,28.76,14.68,-2.65,11.42,9,10,0.9,14,65.89,-39.78,1
80.17,80.52,79.14,-0.35,1.03,13,14,0.9286,2,61.69,18.48,0
96.3,99.63,100.0,-3.32,-7.64,4,8,0.5,2,77.58,18.72,0
56.0,56.35,67.6,-0.35,-11.6,8,8,1.0,1,78.65,-22.65,0
78.58,83.94,62.71,-5.36,15.87,10,14,0.7143,2,65.98,12.6,0
57.31,42.63,50.07,14.68,7.23,6,10,0.6,0,74.46,-17.15,0
72.66,74.66,83.81,-2.0,-11.15,7,9,0.7778,3,71.39,1.27,0
72.54,68.63,74.38,3.91,-1.84,3,3,1.0,0,60.85,11.69,0
82.62,86.35,95.95,-3.73,-13.33,9,10,0.9,3,68.42,14.2,0
59.94,57.3,69.82,2.64,-9.88,1,3,0.3333,4,66.29,-6.34,0
44.0,48.93,48.53,-4.93,-4.53,1,3,0.3333,7,66.3,-22.29,1
51.29,51.44,45.92,-0.15,5.38,5,8,0.625,5,72.43,-21.13,0
92.6,92.3,88.52,0.3,4.08,2,4,0.5,1,72.64,19.95,0
33.77,34.36,40.27,-0.59,-6.5,7,12,0.5833,29,68.55,-34.78,1
79.21,87.08,97.83,-7.87,-18.62,8,11,0.7273,1,60.73,18.48,0
88.47,99.64,84.86,-11.17,3.6,6,10,0.6,5,78.56,9.91,0
63.54,72.14,41.63,-8.6,21.92,7,12,0.5833,0,59.52,4.02,1
51.68,49.86,49.37,1.83,2.31,3,6,0.5,4,62.81,-11.12,0
82.21,77.34,62.29,4.87,19.91,11,11,1.0,4,79.75,2.46,0
93.24,91.93,78.06,1.32,15.18,7,13,0.5385,5,74.12,19.12,0
86.97,87.89,83.78,-0.92,3.19,4,6,0.6667,0,69.83,17.14,0
61.75,61.12,66.45,0.63,-4.7,4,6,0.6667,5,78.79,-17.05,0
79.64,87.2,76.7,-7.56,2.94,10,10,1.0,0,78.83,0.81,0
36.5,35.91,32.27,0.59,4.23,6,8,0.75,24,72.86,-36.36,1
55.22,55.71,47.79,-0.49,7.43,6,7,0.8571,1,76.43,-21.21,0
43.26,49.87,47.44,-6.62,-4.19,4,5,0.8,17,56.15,-12.89,1
69.76,71.03,72.98,-1.26,-3.21,2,3,0.6667,6,73.41,-3.65,0
20.71,23.55,3.61,-2.84,17.1,6,6,1.0,21,70.08,-49.37,1
67.92,72.12,66.88,-4.2,1.04,5,7,0.7143,1,64.54,3.38,0
94.53,87.14,89.05,7.39,5.48,3,4,0.75,4,68.3,26.23,0
42.22,36.59,48.94,5.64,-6.71,6,7,0.8571,9,69.66,-27.43,1
88.58,92.95,84.43,-4.37,4.15,3,4,0.75,6,75.33,13.25,0
62.41,69.19,69.88,-6.78,-7.47,9,13,0.6923,0,71.4,-8.99,0
80.29,89.73,91.49,-9.44,-11.2,12,14,0.8571,2,60.57,19.72,0
43.88,35.53,46.66,8.34,-2.78,2,9,0.2222,21,67.64,-23.76,1
65.46,65.49,71.31,-0.03,-5.86,4,5,0.8,0,59.8,5.65,0
97.18,89.61,100.0,7.56,-5.62,10,13,0.7692,5,72.67,24.51,0
58.97,51.03,51.62,7.94,7.35,12,14,0.8571,0,70.03,-11.06,0
92.69,96.53,79.67,-3.84,13.02,8,10,0.8,0,70.53,22.16,0
65.11,65.25,61.83,-0.14,3.28,6,6,1.0,4,55.34,9.77,0
81.95,75.99,81.78,5.96,0.17,13,14,0.9286,3,77.9,4.05,0
62.94,62.48,63.99,0.46,-1.05,8,14,0.5714,5,76.44,-13.5,0
50.81,41.17,62.21,9.64,-11.4,3,4,0.75,2,56.42,-5.61,0
86.3,96.07,100.0,-9.77,-17.7,11,12,0.9167,5,55.63,30.67,0
93.93,96.38,100.0,-2.45,-15.08,7,12,0.5833,3,68.16,25.76,0
91.91,98.95,78.86,-7.04,13.05,12,13,0.9231,6,58.42,33.49,0
72.81,73.89,64.55,-1.08,8.25,7,8,0.875,5,65.76,7.05,0
92.21,93.72,88.38,-1.52,3.83,3,4,0.75,0,77.51,14.7,0
81.3,75.51,74.09,5.79,7.21,2,3,0.6667,4,71.26,10.04,0
86.71,77.8,92.38,8.91,-5.67,4,8,0.5,0,65.26,21.45,0
51.23,44.05,49.94,7.19,1.29,6,11,0.5455,4,72.89,-21.65,0
62.48,56.31,75.19,6.17,-12.71,12,12,1.0,6,78.13,-15.66,0
30.86,30.86,38.68,-0.0,-7.82,8,12,0.6667,25,57.33,-26.47,1
89.68,82.99,92.62,6.69,-2.94,4,4,1.0,6,67.55,22.13,0
57.5,56.16,50.99,1.33,6.5,10,12,0.8333,5,71.85,-14.35,0
49.32,46.18,58.11,3.15,-8.78,7,9,0.7778,9,69.53,-20.21,1
89.19,92.7,74.55,-3.51,14.64,6,9,0.6667,5,75.39,13.8,0
22.88,27.67,41.0,-4.79,-18.12,5,12,0.4167,16,74.75,-51.87,1
35.11,25.85,47.42,9.26,-12.31,3,4,0.75,16,60.31,-25.2,1
41.61,42.27,38.99,-0.66,2.62,0,11,0.0,14,65.82,-24.21,1
55.89,51.99,59.31,3.9,-3.43,4,4,1.0,2,75.02,-19.13,0
53.02,52.42,44.05,0.59,8.96,8,13,0.6154,0,60.37,-7.36,0
50.79,38.53,60.54,12.27,-9.75,5,5,1.0,5,61.49,-10.7,0
61.57,67.76,63.03,-6.19,-1.46,10,10,1.0,4,75.9,-14.33,0
76.61,82.2,56.43,-5.59,20.19,6,8,0.75,2,77.1,-0.49,0
42.2,39.5,38.07,2.7,4.13,1,5,0.2,16,79.34,-37.14,1
68.89,77.06,87.74,-8.16,-18.84,7,12,0.5833,5,79.63,-10.74,1
75.28,74.72,63.35,0.56,11.94,2,4,0.5,5,58.99,16.29,0
57.47,50.32,71.43,7.15,-13.97,8,11,0.7273,5,67.78,-10.31,0
50.39,57.54,52.08,-7.15,-1.69,4,4,1.0,5,79.91,-29.53,0
65.58,68.37,62.7,-2.79,2.88,4,4,1.0,5,73.11,-7.53,0
38.35,33.76,43.71,4.59,-5.36,9,9,1.0,25,75.45,-37.1,1
90.74,93.79,98.21,-3.05,-7.48,4,8,0.5,4,64.5,26.24,0
81.35,69.68,89.44,11.67,-8.09,6,6,1.0,2,79.69,1.66,0
63.97,67.81,71.05,-3.85,-7.08,4,5,0.8,2,70.77,-6.8,0
26.58,20.6,27.31,5.97,-0.74,0,10,0.0,21,60.8,-34.23,1
40.04,46.21,45.34,-6.17,-5.3,9,11,0.8182,15,78.76,-38.72,1
89.11,83.88,90.77,5.23,-1.66,6,10,0.6,0,71.2,17.91,0
64.07,73.16,66.85,-9.09,-2.78,9,12,0.75,4,64.89,-0.82,0
89.69,91.0,95.79,-1.31,-6.1,7,13,0.5385,6,59.18,30.51,0
79.77,73.51,76.99,6.26,2.78,6,6,1.0,4,61.33,18.43,0
95.17,94.84,67.09,0.33,28.07,5,7,0.7143,1,59.26,35.91,0
71.71,74.7,71.53,-2.98,0.18,4,5,0.8,1,76.73,-5.01,0
61.01,58.66,71.51,2.35,-10.5,3,4,0.75,6,66.71,-5.69,0
79.83,73.98,72.91,5.85,6.92,10,14,0.7143,6,70.45,9.37,0
51.39,47.33,53.03,4.05,-1.65,10,13,0.7692,6,77.12,-25.74,0
61.7,57.8,78.77,3.9,-17.07,2,3,0.6667,1,62.91,-1.21,1
58.42,54.49,47.13,3.93,11.29,7,11,0.6364,6,71.68,-13.26,0
49.8,40.33,44.74,9.47,5.06,1,3,0.3333,26,64.35,-14.54,1
74.11,70.35,82.41,3.76,-8.3,10,13,0.7692,1,77.9,-3.79,0
94.5,99.69,100.0,-5.19,-7.68,3,3,1.0,5,63.91,30.58,0
41.93,42.58,27.86,-0.65,14.07,1,14,0.0714,16,68.33,-26.4,1
52.52,48.04,65.74,4.48,-13.21,5,9,0.5556,4,59.59,-7.06,0
59.63,61.63,45.82,-2.0,13.82,7,9,0.7778,4,74.75,-15.12,0
60.48,53.14,59.61,7.34,0.87,12,14,0.8571,0,76.92,-16.45,0
61.92,53.71,69.03,8.21,-7.11,9,9,1.0,6,61.07,0.85,0
57.25,58.28,39.57,-1.03,17.68,8,8,1.0,0,63.85,-6.6,0
65.51,61.55,54.95,3.96,10.56,5,7,0.7143,2,76.4,-10.89,0
81.14,78.89,63.95,2.25,17.18,12,13,0.9231,2,77.71,3.43,0
65.09,72.09,85.24,-7.0,-20.15,6,9,0.6667,2,64.08,1.01,0
78.87,77.81,91.13,1.06,-12.26,3,3,1.0,3,56.06,22.81,0
83.88,89.33,88.1,-5.45,-4.22,10,12,0.8333,1,77.55,6.33,0
83.6,80.72,78.2,2.88,5.4,8,14,0.5714,4,75.82,7.78,0
58.35,54.41,57.59,3.95,0.77,3,6,0.5,1,77.65,-19.29,0
78.08,77.86,85.32,0.22,-7.25,2,3,0.6667,4,74.72,3.36,0
95.61,100.0,96.92,-4.67,-1.32,9,14,0.6429,3,56.69,38.91,0
63.52,62.28,60.51,1.24,3.01,7,8,0.875,0,58.28,5.24,0
82.27,78.98,75.01,3.29,7.26,9,9,1.0,5,71.56,10.71,0
68.05,67.1,67.36,0.94,0.69,2,4,0.5,5,77.31,-9.26,0
44.8,49.27,47.64,-4.47,-2.84,5,11,0.4545,9,61.71,-16.91,1
68.18,61.33,63.32,6.85,4.86,13,13,1.0,6,68.93,-0.75,0
29.4,21.41,26.51,7.99,2.9,2,4,0.5,23,70.53,-41.13,1
35.14,39.61,43.4,-4.47,-8.26,6,14,0.4286,11,74.08,-38.94,1
86.32,91.98,96.2,-5.66,-9.89,6,9,0.6667,1,79.25,7.07,0
88.23,86.08,77.99,2.15,10.24,3,3,1.0,6,70.16,18.07,0
90.66,93.27,100.0,-2.61,-10.83,13,13,1.0,4,63.9,26.76,0
96.39,99.75,98.14,-3.36,-1.75,7,7,1.0,6,69.28,27.11,0
51.6,51.49,57.29,0.11,-5.69,9,12,0.75,5,66.27,-14.66,0
95.97,92.9,85.75,3.07,10.21,8,12,0.6667,0,65.63,30.34,0
58.01,59.09,58.97,-1.07,-0.95,4,5,0.8,1,59.11,-1.1,0
85.66,99.49,89.81,-13.83,-4.15,11,11,1.0,1,61.47,24.19,0
74.73,76.81,97.25,-2.09,-22.53,6,11,0.5455,2,70.44,4.29,0
78.83,78.19,74.93,0.64,3.9,10,12,0.8333,4,72.86,5.97,0
63.1,63.48,51.41,-0.38,11.69,6,8,0.75,4,70.2,-7.1,0
85.52,79.48,80.55,6.03,4.97,11,14,0.7857,3,60.92,24.59,0
72.73,67.16,79.03,5.57,-6.3,2,4,0.5,2,56.0,16.73,0
73.75,81.65,84.9,-7.91,-11.15,10,12,0.8333,3,78.85,-5.11,0
64.14,60.64,67.41,3.5,-3.27,1,3,0.3333,6,76.93,-12.79,0
21.13,18.96,19.93,2.18,1.2,1,6,0.1667,19,69.05,-47.92,1
78.37,77.9,80.61,0.47,-2.24,11,12,0.9167,1,78.32,0.05,0
94.56,91.75,81.86,2.8,12.69,5,6,0.8333,5,79.22,15.33,0
54.48,48.33,45.39,6.15,9.09,4,8,0.5,4,66.72,-12.25,0
47.63,42.54,52.01,5.08,-4.38,4,6,0.6667,9,59.49,-11.87,1
90.08,84.85,95.25,5.23,-5.17,2,3,0.6667,5,57.63,32.45,0
54.21,52.46,28.03,1.75,26.17,7,9,0.7778,6,72.97,-18.76,0
40.07,35.13,38.66,4.93,1.4,7,11,0.6364,16,71.18,-31.11,1
52.56,55.49,23.27,-2.93,29.3,7,11,0.6364,4,66.73,-14.17,0
84.55,80.32,81.45,4.23,3.1,9,12,0.75,0,69.05,15.5,0
95.98,92.14,91.45,3.84,4.52,4,4,1.0,3,56.12,39.85,0
90.16,95.29,77.01,-5.13,13.15,12,14,0.8571,2,73.48,16.68,0
71.97,76.62,69.18,-4.65,2.79,3,6,0.5,0,55.43,16.54,0
89.44,99.57,95.54,-10.13,-6.1,3,4,0.75,0,78.34,11.1,0
61.1,62.45,61.9,-1.34,-0.8,1,3,0.3333,4,70.82,-9.71,0
53.69,48.71,44.42,4.98,9.27,4,5,0.8,5,63.83,-10.14,0
37.29,32.42,57.68,4.87,-20.39,3,5,0.6,14,58.93,-21.64,1
50.08,48.06,55.19,2.02,-5.11,7,8,0.875,0,59.2,-9.11,0
83.84,90.82,96.06,-6.98,-12.22,5,6,0.8333,6,64.65,19.19,0
33.1,34.62,32.0,-1.52,1.11,12,12,1.0,25,73.02,-39.92,1
96.01,85.75,83.91,10.26,12.1,10,14,0.7143,4,62.61,33.4,0
21.27,20.72,15.44,0.55,5.83,6,6,1.0,23,70.28,-49.01,1
66.03,63.69,54.79,2.34,11.24,5,9,0.5556,1,65.67,0.36,0
53.77,59.96,50.0,-6.19,3.78,3,4,0.75,2,75.81,-22.04,0
70.52,73.89,53.92,-3.37,16.59,4,5,0.8,0,75.81,-5.3,0
80.82,92.13,84.54,-11.32,-3.73,7,8,0.875,2,62.65,18.17,0
29.39,31.23,49.85,-1.84,-20.46,0,7,0.0,8,66.43,-37.05,1
34.17,33.7,43.69,0.48,-9.51,0,4,0.0,22,69.17,-34.99,1
70.09,74.93,72.47,-4.84,-2.38,5,9,0.5556,5,70.46,-0.37,0
71.6,73.38,80.73,-1.78,-9.13,3,3,1.0,6,73.79,-2.19,0
20.07,21.02,9.54,-0.95,10.53,3,5,0.6,27,55.77,-35.7,1
94.31,92.03,93.54,2.29,0.78,4,5,0.8,6,78.74,15.58,0
93.35,85.92,97.42,7.43,-4.07,7,13,0.5385,6,57.32,36.03,0
25.9,23.79,31.88,2.11,-5.98,1,4,0.25,14,56.97,-31.07,1
65.0,64.8,80.48,0.2,-15.48,3,4,0.75,2,72.47,-7.46,0
92.5,94.2,100.0,-1.7,-15.37,5,8,0.625,2,59.95,32.55,0
